loan_id,issue_date,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,fico_score,revol_util,total_pymnt,loan_status
49360,2018-10-01,5000,5000,36 months,7.35,155.19,A,2 years,MORTGAGE,137816,major_purchase,IL,34.56,656,52.41,6719.99,0
49361,2016-09-01,20000,20000,36 months,13.69,680.55,C,9 years,RENT,94224,home_improvement,CA,30.11,787,44.62,26432.69,0
49362,2018-09-01,5000,5000,36 months,14.91,173.11,C,2 years,RENT,87826,debt_consolidation,NC,13.66,623,30.97,6953.42,0
49363,2015-08-01,35000,35000,36 months,11.06,1146.85,B,1 year,MORTGAGE,68175,medical,FL,32.52,639,46.54,43894.93,0
49364,2017-01-01,10000,10000,60 months,5.96,193.14,A,8 years,MORTGAGE,54657,home_improvement,MI,5.17,588,16.4,13896.39,0
49365,2018-11-01,10000,10000,60 months,13.25,228.81,C,7 years,RENT,32526,credit_card,FL,37.22,616,40.57,1225.66,1
49366,2015-04-01,10000,10000,36 months,12.88,336.36,C,6 years,MORTGAGE,50684,debt_consolidation,NC,8.37,593,40.53,12580.26,0
49367,2018-02-01,30000,30000,60 months,13.6,691.84,C,2 years,RENT,159547,home_improvement,NC,12.43,746,22.4,3637.84,1
49368,2018-05-01,5000,5000,36 months,17.52,179.56,D,3 years,RENT,85112,other,TX,12.18,583,61.01,6384.83,0
49369,2016-04-01,20000,20000,60 months,9.65,421.5,B,10+ years,RENT,39537,credit_card,NY,33.02,807,52.91,25925.77,0
49370,2017-11-01,5000,5000,36 months,19.04,183.38,D,6 years,MORTGAGE,15000,major_purchase,PA,11.36,686,29.62,5825.18,0
49371,2017-07-01,35000,35000,36 months,7.02,1081.02,A,10+ years,RENT,77226,debt_consolidation,FL,31.99,707,41.0,42824.24,0
49372,2018-12-01,15000,15000,36 months,10.53,487.75,B,5 years,RENT,85970,credit_card,GA,21.01,599,52.49,20154.05,0
49373,2016-05-01,10000,10000,36 months,5.29,301.01,A,4 years,OWN,35392,other,PA,42.42,623,16.61,11362.71,0
49374,2017-08-01,15000,15000,36 months,22.71,578.38,E,< 1 year,OWN,32834,credit_card,CA,40.26,764,62.04,3284.81,1
49375,2018-12-01,10000,10000,60 months,13.54,230.3,C,3 years,RENT,15224,credit_card,NC,40.03,658,49.28,11709.47,0
49376,2018-11-01,10000,10000,36 months,28.21,414.77,G,3 years,RENT,104141,medical,IL,32.5,732,41.05,12777.27,0
49377,2018-10-01,30000,30000,36 months,24.71,1188.2,F,6 years,OWN,38216,major_purchase,TX,19.31,812,47.57,17503.1,1
49378,2016-07-01,20000,20000,60 months,31.94,671.1,G,7 years,RENT,57321,credit_card,FL,37.83,781,18.14,8473.68,1
49379,2015-06-01,10000,10000,36 months,7.61,311.57,A,6 years,MORTGAGE,25355,debt_consolidation,OH,17.95,706,35.47,12902.02,0
49380,2015-03-01,15000,15000,60 months,15.66,362.07,C,9 years,RENT,20564,debt_consolidation,GA,13.58,616,37.3,18360.76,0
49381,2017-07-01,5000,5000,36 months,11.5,164.88,B,1 year,OWN,120251,credit_card,GA,8.12,658,27.45,6995.13,0
49382,2016-07-01,15000,15000,60 months,14.81,355.35,C,6 years,OWN,38807,home_improvement,NY,31.76,825,41.71,18520.03,0
49383,2017-02-01,25000,25000,36 months,8.85,793.25,B,6 years,MORTGAGE,31249,home_improvement,FL,35.73,729,43.5,34139.36,0
49384,2018-02-01,15000,15000,36 months,6.55,460.08,A,4 years,RENT,279690,debt_consolidation,PA,31.45,675,14.48,18500.31,0
49385,2018-10-01,15000,15000,60 months,19.03,389.36,D,< 1 year,RENT,88531,major_purchase,OH,40.45,636,84.95,6726.6,1
49386,2016-08-01,10000,10000,36 months,31.54,432.99,G,9 years,MORTGAGE,31796,debt_consolidation,TX,23.82,693,42.11,4643.11,1
49387,2017-06-01,10000,10000,60 months,14.07,233.05,C,1 year,RENT,76287,debt_consolidation,MI,35.23,807,21.72,5706.34,1
49388,2016-02-01,20000,20000,60 months,9.08,415.94,B,9 years,MORTGAGE,18712,debt_consolidation,IL,44.36,601,34.47,24771.24,0
49389,2017-11-01,20000,20000,36 months,26.52,811.36,F,7 years,OWN,40478,major_purchase,IL,17.45,814,36.5,25735.12,0
49390,2017-01-01,20000,20000,60 months,11.1,435.85,B,8 years,MORTGAGE,29651,debt_consolidation,CA,32.05,754,31.67,26694.07,0
49391,2017-09-01,25000,25000,60 months,26.54,756.52,F,5 years,OTHER,63013,debt_consolidation,GA,18.04,769,45.34,34520.24,0
49392,2016-12-01,15000,15000,60 months,22.6,419.42,E,10+ years,MORTGAGE,132459,small_business,TX,43.13,600,63.27,7807.51,1
49393,2016-06-01,5000,5000,60 months,13.41,114.82,C,8 years,RENT,17740,home_improvement,PA,16.93,602,29.86,6900.0,0
49394,2016-05-01,15000,15000,36 months,17.3,537.03,D,8 years,OWN,149383,other,NC,43.82,792,25.77,18873.35,0
49395,2017-12-01,10000,10000,60 months,18.33,255.73,D,< 1 year,MORTGAGE,76862,credit_card,FL,31.27,707,53.38,13244.32,0
49396,2015-03-01,20000,20000,36 months,13.32,676.97,C,4 years,RENT,26915,debt_consolidation,GA,16.61,654,36.89,26635.34,0
49397,2016-06-01,20000,20000,60 months,6.73,393.48,A,5 years,MORTGAGE,27225,debt_consolidation,FL,18.38,718,44.73,24381.72,0
49398,2016-07-01,10000,10000,36 months,17.48,358.92,D,6 years,RENT,31927,home_improvement,IL,20.35,729,38.92,1988.5,1
49399,2016-09-01,25000,25000,36 months,5.83,758.62,A,4 years,MORTGAGE,29148,major_purchase,PA,34.57,700,31.69,27661.26,0
49400,2016-01-01,30000,30000,36 months,17.14,1071.67,D,9 years,OWN,29702,medical,FL,18.88,629,31.45,41765.61,0
49401,2018-03-01,20000,20000,36 months,15.94,702.55,C,10+ years,OWN,16506,major_purchase,CA,23.0,669,7.04,2841.71,1
49402,2016-06-01,15000,15000,60 months,10.52,322.56,B,9 years,MORTGAGE,43602,home_improvement,NY,10.18,621,66.35,17775.95,0
49403,2018-05-01,20000,20000,60 months,22.65,559.79,E,< 1 year,RENT,76725,credit_card,CA,42.65,781,78.73,2578.1,1
49404,2017-07-01,10000,10000,36 months,9.35,319.63,B,10+ years,MORTGAGE,34734,debt_consolidation,CA,37.33,645,43.07,12301.99,0
49405,2017-08-01,10000,10000,36 months,15.1,347.14,C,3 years,OWN,58595,small_business,MI,29.51,709,14.48,13951.21,0
49406,2017-06-01,15000,15000,60 months,7.51,300.64,A,4 years,RENT,96294,credit_card,FL,25.35,704,64.42,18155.94,0
49407,2017-10-01,10000,10000,36 months,9.65,321.03,B,9 years,MORTGAGE,19988,debt_consolidation,TX,36.97,691,19.47,12859.82,0
49408,2016-12-01,20000,20000,36 months,6.82,615.9,A,< 1 year,RENT,32840,credit_card,NY,17.85,673,52.45,27489.36,0
49409,2017-01-01,5000,5000,36 months,11.47,164.81,B,9 years,MORTGAGE,19862,major_purchase,PA,31.45,581,91.86,6742.41,0
49410,2015-12-01,5000,5000,36 months,9.73,160.7,B,2 years,OWN,21143,credit_card,IL,8.42,602,39.07,5796.59,0
49411,2016-03-01,15000,15000,36 months,7.03,463.36,A,10+ years,MORTGAGE,110948,debt_consolidation,GA,13.09,665,34.55,19647.0,0
49412,2017-06-01,15000,15000,36 months,15.82,526.02,C,2 years,RENT,36219,credit_card,PA,19.56,781,89.24,17348.88,0
49413,2015-05-01,10000,10000,36 months,15.48,349.01,C,7 years,RENT,64712,major_purchase,OH,7.02,822,50.88,13981.06,0
49414,2017-12-01,30000,30000,36 months,12.28,1000.45,C,7 years,MORTGAGE,54134,debt_consolidation,OH,8.49,747,29.84,35083.37,0
49415,2015-11-01,15000,15000,36 months,14.48,516.17,C,2 years,MORTGAGE,74981,home_improvement,IL,23.69,692,57.26,17429.37,0
49416,2017-09-01,25000,25000,60 months,23.69,714.71,E,< 1 year,RENT,53561,credit_card,NC,9.2,819,29.8,32654.26,0
49417,2015-05-01,25000,25000,36 months,5.29,752.53,A,< 1 year,RENT,52265,other,NC,12.69,602,10.36,30075.93,0
49418,2015-09-01,15000,15000,36 months,12.79,503.89,C,7 years,MORTGAGE,20137,credit_card,MI,38.06,838,7.26,20227.27,0
49419,2018-08-01,25000,25000,36 months,22.17,956.96,E,< 1 year,RENT,50060,small_business,NC,19.31,727,38.17,30959.76,0
49420,2015-02-01,20000,20000,60 months,6.31,389.55,A,7 years,RENT,49722,debt_consolidation,PA,28.41,597,4.25,25839.31,0
49421,2018-01-01,10000,10000,36 months,12.83,336.12,C,5 years,MORTGAGE,27858,medical,PA,41.15,596,47.88,13373.71,0
49422,2018-04-01,15000,15000,36 months,13.07,505.92,C,8 years,RENT,15000,home_improvement,GA,18.79,679,74.91,20592.51,0
49423,2017-10-01,30000,30000,36 months,7.4,931.81,A,9 years,MORTGAGE,56778,credit_card,CA,22.64,620,34.28,36675.04,0
49424,2018-03-01,10000,10000,60 months,11.6,220.43,B,6 years,OWN,102187,major_purchase,IL,33.13,677,65.11,13022.68,0
49425,2016-11-01,5000,5000,60 months,18.37,127.98,D,7 years,MORTGAGE,16954,debt_consolidation,FL,35.04,591,15.03,6395.86,0
49426,2017-08-01,30000,30000,60 months,12.28,671.59,C,1 year,RENT,44311,credit_card,MI,23.2,633,72.0,40239.59,0
49427,2016-12-01,15000,15000,36 months,8.68,474.77,B,5 years,RENT,15000,other,TX,32.87,683,39.13,19604.46,0
49428,2016-07-01,25000,25000,36 months,17.32,895.3,D,3 years,RENT,72397,medical,TX,9.38,628,41.54,11179.6,1
49429,2015-03-01,15000,15000,60 months,16.95,372.39,D,4 years,OWN,99758,medical,NY,6.72,730,55.6,5080.09,1
49430,2016-06-01,20000,20000,36 months,8.56,631.91,B,5 years,OWN,46230,credit_card,PA,34.36,663,27.54,23482.93,0
49431,2018-09-01,20000,20000,60 months,14.02,465.57,C,4 years,MORTGAGE,71314,credit_card,OH,8.44,756,39.22,27035.39,0
49432,2018-10-01,5000,5000,60 months,16.36,122.55,D,4 years,OWN,50926,debt_consolidation,MI,24.93,666,77.77,5535.33,0
49433,2016-09-01,10000,10000,36 months,8.34,314.93,B,7 years,RENT,27382,credit_card,FL,42.97,817,32.01,11547.83,0
49434,2018-01-01,25000,25000,36 months,13.92,853.47,C,10+ years,MORTGAGE,45221,home_improvement,TX,34.26,725,46.79,28783.8,0
49435,2016-12-01,5000,5000,60 months,8.64,102.92,B,4 years,MORTGAGE,48224,medical,IL,20.03,828,33.34,6184.69,0
49436,2017-02-01,10000,10000,36 months,11.84,331.38,B,1 year,MORTGAGE,44927,credit_card,TX,7.53,730,41.15,12108.75,0
49437,2016-12-01,20000,20000,60 months,8.95,414.68,B,3 years,MORTGAGE,61257,credit_card,NY,25.14,632,38.61,22761.53,0
49438,2015-07-01,30000,30000,36 months,25.25,1196.77,F,2 years,RENT,53078,home_improvement,GA,28.49,651,26.01,33193.58,0
49439,2015-02-01,15000,15000,36 months,23.25,582.6,E,4 years,MORTGAGE,43629,credit_card,CA,7.15,670,52.01,17419.84,0
49440,2018-03-01,15000,15000,60 months,12.77,339.53,C,< 1 year,MORTGAGE,33363,credit_card,MI,8.53,642,43.04,17468.66,0
49441,2017-10-01,35000,35000,60 months,15.64,844.45,C,1 year,MORTGAGE,66159,other,TX,13.22,806,44.0,39686.86,0
49442,2016-05-01,25000,25000,36 months,7.74,780.41,A,< 1 year,MORTGAGE,63458,debt_consolidation,FL,43.36,805,45.39,31865.6,0
49443,2018-12-01,10000,10000,60 months,14.54,235.49,C,6 years,RENT,54512,small_business,IL,31.14,676,18.7,12275.73,0
49444,2016-06-01,20000,20000,36 months,9.03,636.27,B,7 years,MORTGAGE,29801,home_improvement,TX,13.98,841,88.93,24502.14,0
49445,2017-07-01,10000,10000,60 months,15.62,241.17,C,6 years,RENT,24867,medical,NC,8.08,602,68.97,13173.01,0
49446,2016-04-01,20000,20000,60 months,22.16,554.2,E,4 years,RENT,73528,debt_consolidation,NY,19.74,716,46.26,27655.19,0
49447,2017-09-01,10000,10000,60 months,5.01,188.76,A,9 years,RENT,28706,other,OH,6.72,615,67.85,11011.47,0
49448,2015-04-01,5000,5000,60 months,13.13,114.1,C,8 years,OWN,40033,credit_card,CA,31.89,622,45.29,5904.93,0
49449,2016-02-01,15000,15000,36 months,12.41,501.16,C,6 years,RENT,19276,debt_consolidation,TX,42.46,830,21.14,18475.38,0
49450,2016-06-01,10000,10000,60 months,8.69,206.08,B,3 years,OWN,63949,home_improvement,IL,9.04,590,7.37,11572.81,0
49451,2016-12-01,25000,25000,36 months,15.3,870.31,C,1 year,MORTGAGE,23299,medical,NC,33.83,598,77.8,29143.6,0
49452,2017-02-01,20000,20000,36 months,13.51,678.8,C,4 years,MORTGAGE,22588,debt_consolidation,MI,34.02,661,7.41,26708.85,0
49453,2017-04-01,5000,5000,60 months,18.11,127.27,D,6 years,OWN,27077,debt_consolidation,GA,6.64,691,41.18,5606.94,0
49454,2017-02-01,15000,15000,36 months,5.44,452.53,A,7 years,MORTGAGE,63412,debt_consolidation,GA,34.22,653,80.33,19891.51,0
49455,2015-04-01,15000,15000,60 months,11.58,330.49,B,1 year,RENT,43057,credit_card,TX,35.78,746,36.07,7159.24,1
49456,2018-04-01,25000,25000,60 months,31.75,835.91,G,7 years,RENT,33515,debt_consolidation,NY,32.5,734,22.58,27518.66,0
49457,2017-06-01,30000,30000,36 months,16.42,1060.94,D,4 years,MORTGAGE,132135,small_business,CA,31.48,688,16.7,40437.23,0
49458,2018-05-01,15000,15000,36 months,19.03,550.07,D,1 year,MORTGAGE,67057,debt_consolidation,FL,24.89,584,76.04,18645.56,0
49459,2016-03-01,25000,25000,36 months,8.8,792.67,B,1 year,OWN,15000,home_improvement,GA,41.32,677,38.17,28135.21,0
49460,2017-08-01,25000,25000,60 months,5.94,482.62,A,6 years,MORTGAGE,29026,credit_card,IL,33.49,686,30.94,33602.37,0
49461,2015-01-01,5000,5000,36 months,24.41,197.24,F,1 year,RENT,15000,debt_consolidation,IL,12.85,702,48.58,1252.8,1
49462,2017-12-01,5000,5000,36 months,5.59,151.18,A,9 years,RENT,36797,home_improvement,FL,32.12,656,45.24,6266.67,0
49463,2016-06-01,10000,10000,60 months,29.4,319.86,G,3 years,MORTGAGE,91290,home_improvement,IL,18.2,651,36.41,4338.33,1
49464,2017-10-01,20000,20000,36 months,6.44,612.43,A,6 years,MORTGAGE,56912,debt_consolidation,PA,25.53,722,81.77,22458.29,0
49465,2017-10-01,5000,5000,60 months,7.97,101.31,A,5 years,RENT,42609,debt_consolidation,NY,42.01,811,39.21,6137.99,0
49466,2017-03-01,20000,20000,36 months,9.39,639.63,B,3 years,MORTGAGE,36934,debt_consolidation,FL,40.21,783,69.81,26207.68,0
49467,2015-12-01,5000,5000,36 months,12.89,168.2,C,7 years,MORTGAGE,59396,debt_consolidation,MI,11.83,623,43.41,5713.48,0
49468,2017-08-01,20000,20000,36 months,16.93,712.36,D,10+ years,RENT,17738,home_improvement,NC,36.79,656,20.2,27521.91,0
49469,2015-05-01,35000,35000,60 months,29.05,1112.03,G,6 years,RENT,45604,debt_consolidation,TX,40.99,698,39.69,42423.05,0
49470,2015-08-01,30000,30000,36 months,9.39,959.45,B,2 years,RENT,54239,debt_consolidation,IL,19.5,784,54.6,41556.16,0
49471,2016-03-01,25000,25000,36 months,7.42,776.74,A,7 years,MORTGAGE,22825,home_improvement,TX,11.05,798,43.49,32957.22,0
49472,2016-11-01,10000,10000,36 months,14.93,346.31,C,7 years,MORTGAGE,28778,medical,IL,36.94,767,34.63,2084.42,1
49473,2016-04-01,5000,5000,36 months,16.38,176.72,D,2 years,RENT,159592,home_improvement,GA,21.72,643,18.2,6808.21,0
49474,2016-03-01,30000,30000,60 months,8.89,621.15,B,5 years,MORTGAGE,67280,home_improvement,MI,41.32,587,41.05,36278.67,0
49475,2016-04-01,5000,5000,60 months,5.92,96.48,A,3 years,OTHER,17626,debt_consolidation,FL,35.0,789,48.65,6689.89,0
49476,2018-11-01,5000,5000,36 months,11.29,164.38,B,3 years,RENT,31251,debt_consolidation,NC,43.18,833,61.22,857.32,1
49477,2015-06-01,20000,20000,60 months,17.36,500.93,D,6 years,OWN,48174,credit_card,IL,23.81,707,46.06,23309.9,0
49478,2017-01-01,15000,15000,36 months,13.62,509.9,C,< 1 year,OWN,195824,credit_card,NY,35.51,734,45.19,19287.84,0
49479,2018-12-01,10000,10000,36 months,16.59,354.49,D,1 year,OWN,83617,other,GA,34.37,624,43.98,12384.92,0
49480,2017-09-01,15000,15000,60 months,11.91,332.98,B,9 years,MORTGAGE,94275,debt_consolidation,FL,34.82,820,13.33,20518.92,0
49481,2018-07-01,10000,10000,36 months,21.55,379.58,E,6 years,RENT,62238,credit_card,CA,10.35,654,29.1,11198.28,0
49482,2015-01-01,25000,25000,60 months,5.18,473.85,A,4 years,MORTGAGE,27154,home_improvement,OH,36.05,722,10.45,32508.45,0
49483,2017-08-01,25000,25000,36 months,8.2,785.72,B,4 years,RENT,127644,debt_consolidation,NC,24.58,801,18.87,30236.29,0
49484,2017-10-01,10000,10000,36 months,13.74,340.51,C,5 years,RENT,81850,medical,FL,22.76,757,65.69,13664.56,0
49485,2018-02-01,35000,35000,36 months,17.05,1248.72,D,7 years,RENT,105369,home_improvement,IL,12.08,738,48.1,43647.11,0
49486,2016-07-01,15000,15000,36 months,11.4,493.93,B,1 year,RENT,136021,small_business,CA,8.14,603,66.29,17862.29,0
49487,2015-12-01,30000,30000,36 months,25.34,1198.2,F,10+ years,RENT,124669,medical,GA,10.28,605,25.23,33657.32,0
49488,2016-08-01,20000,20000,60 months,18.56,513.98,D,8 years,RENT,48546,other,TX,10.77,608,27.76,26556.8,0
49489,2018-01-01,10000,10000,36 months,9.19,318.88,B,6 years,OWN,57752,other,NY,37.38,790,82.56,12674.06,0
49490,2016-12-01,15000,15000,60 months,18.58,385.65,D,7 years,MORTGAGE,55035,debt_consolidation,GA,37.42,805,67.54,17048.51,0
49491,2017-06-01,10000,10000,60 months,16.48,245.74,D,< 1 year,RENT,85572,debt_consolidation,NY,32.25,705,49.13,11662.48,0
49492,2018-08-01,25000,25000,36 months,16.69,887.47,D,3 years,RENT,59825,debt_consolidation,CA,33.06,795,61.06,30074.94,0
49493,2017-08-01,25000,25000,36 months,27.12,1022.24,F,< 1 year,RENT,53480,debt_consolidation,MI,43.37,796,78.39,4618.18,1
49494,2016-10-01,25000,25000,60 months,18.67,643.98,D,4 years,RENT,46010,debt_consolidation,CA,21.44,785,52.87,32421.37,0
49495,2018-05-01,5000,5000,36 months,10.9,163.46,B,8 years,MORTGAGE,44839,debt_consolidation,GA,40.0,721,22.81,5707.99,0
49496,2018-06-01,5000,5000,36 months,17.28,178.96,D,1 year,RENT,58723,credit_card,IL,43.33,817,30.96,6984.97,0
49497,2018-11-01,30000,30000,60 months,19.21,781.69,D,4 years,MORTGAGE,106839,other,PA,10.89,668,16.93,38062.89,0
49498,2017-11-01,10000,10000,36 months,14.91,346.21,C,2 years,MORTGAGE,27689,other,GA,23.85,760,42.23,13117.26,0
49499,2017-04-01,15000,15000,60 months,8.92,310.79,B,10+ years,RENT,51208,other,FL,37.53,587,49.54,17036.21,0
49500,2017-12-01,15000,15000,36 months,26.18,605.8,F,7 years,MORTGAGE,60303,debt_consolidation,NC,20.15,601,7.56,16538.13,0
49501,2017-11-01,30000,30000,60 months,13.87,696.03,C,3 years,MORTGAGE,132416,credit_card,CA,38.88,594,71.84,41011.0,0
49502,2017-05-01,20000,20000,36 months,12.81,672.05,C,1 year,RENT,37822,home_improvement,GA,16.67,837,22.79,24122.21,0
49503,2017-09-01,10000,10000,36 months,9.15,318.7,B,3 years,RENT,30703,medical,TX,25.2,809,44.15,12916.38,0
49504,2017-05-01,20000,20000,60 months,19.98,529.66,D,3 years,MORTGAGE,121280,debt_consolidation,PA,6.78,731,54.04,26974.28,0
49505,2018-10-01,35000,35000,36 months,10.19,1132.48,B,4 years,OTHER,66554,small_business,TX,32.53,836,14.04,14005.29,1
49506,2018-06-01,5000,5000,60 months,20.83,134.79,E,1 year,MORTGAGE,38040,debt_consolidation,OH,42.87,823,49.78,1502.95,1
49507,2017-08-01,10000,10000,36 months,7.42,310.69,A,7 years,OWN,92350,credit_card,OH,11.4,728,14.39,13241.68,0
49508,2016-09-01,20000,20000,36 months,18.79,731.0,D,3 years,RENT,15899,other,IL,5.86,796,59.45,11072.0,1
49509,2016-02-01,5000,5000,60 months,12.65,112.87,C,8 years,MORTGAGE,47471,credit_card,CA,32.93,754,28.43,5895.25,0
49510,2017-11-01,25000,25000,36 months,16.01,879.05,D,4 years,MORTGAGE,58482,credit_card,NC,16.81,632,41.63,33044.22,0
49511,2017-12-01,15000,15000,36 months,13.78,511.06,C,10+ years,OTHER,69832,medical,NY,16.36,680,40.89,7628.89,1
49512,2017-05-01,25000,25000,60 months,6.82,492.91,A,1 year,RENT,29862,home_improvement,FL,22.09,830,8.31,31811.12,0
49513,2017-02-01,20000,20000,36 months,14.94,692.72,C,10+ years,RENT,29561,other,OH,14.37,647,23.0,23885.56,0
49514,2016-11-01,20000,20000,36 months,31.7,867.76,G,4 years,RENT,123528,major_purchase,CA,7.21,637,40.81,4259.09,1
49515,2016-02-01,20000,20000,36 months,19.12,734.33,D,9 years,OWN,49497,medical,PA,10.89,728,35.67,24975.32,0
49516,2018-10-01,35000,35000,36 months,10.14,1131.65,B,8 years,RENT,53939,debt_consolidation,OH,11.92,702,27.28,43191.72,0
49517,2015-02-01,5000,5000,60 months,25.02,146.82,F,4 years,MORTGAGE,31662,credit_card,NY,5.86,583,16.46,6886.69,0
49518,2017-01-01,15000,15000,36 months,16.54,531.36,D,8 years,MORTGAGE,28272,other,NC,25.89,684,25.38,17040.83,0
49519,2018-04-01,25000,25000,36 months,9.5,800.82,B,2 years,MORTGAGE,34873,credit_card,NC,28.52,612,38.28,27756.53,0
49520,2015-05-01,15000,15000,36 months,12.17,499.43,C,4 years,RENT,100440,credit_card,OH,14.03,647,45.5,19786.87,0
49521,2015-02-01,20000,20000,36 months,11.14,656.1,B,7 years,RENT,33748,debt_consolidation,OH,12.84,744,15.99,25721.48,0
49522,2017-07-01,25000,25000,36 months,5.41,753.88,A,6 years,MORTGAGE,42535,home_improvement,PA,5.75,607,54.16,29535.19,0
49523,2018-01-01,5000,5000,36 months,22.43,192.07,E,7 years,OWN,128997,credit_card,PA,6.01,804,54.21,935.88,1
49524,2018-07-01,30000,30000,36 months,5.17,901.42,A,1 year,OWN,176655,home_improvement,OH,23.57,751,38.65,34594.76,0
49525,2017-01-01,15000,15000,60 months,12.79,339.69,C,6 years,RENT,20333,credit_card,NC,7.35,772,30.57,19640.66,0
49526,2016-09-01,20000,20000,36 months,19.6,739.2,D,8 years,OWN,15000,major_purchase,CA,22.41,777,76.08,23725.59,0
49527,2018-06-01,35000,35000,36 months,26.7,1423.26,F,6 years,MORTGAGE,31967,debt_consolidation,CA,13.99,678,44.2,46336.63,0
49528,2017-10-01,20000,20000,60 months,7.19,397.82,A,4 years,RENT,27260,major_purchase,NY,40.52,784,22.83,4368.28,1
49529,2016-01-01,20000,20000,36 months,11.69,661.33,B,9 years,RENT,65268,major_purchase,FL,36.04,801,36.36,24850.42,0
49530,2016-04-01,10000,10000,36 months,13.61,339.89,C,1 year,RENT,48622,home_improvement,IL,28.34,650,6.09,12255.77,0
49531,2018-04-01,20000,20000,36 months,19.79,741.13,D,10+ years,RENT,45362,other,PA,41.7,769,35.39,25255.42,0
49532,2016-09-01,5000,5000,60 months,24.17,144.33,F,1 year,OTHER,82983,debt_consolidation,GA,16.34,619,19.72,533.18,1
49533,2018-01-01,10000,10000,60 months,6.17,194.12,A,8 years,MORTGAGE,15000,credit_card,TX,21.96,641,27.17,11737.85,0
49534,2016-07-01,25000,25000,60 months,12.28,559.65,C,6 years,MORTGAGE,33831,debt_consolidation,TX,35.39,778,57.11,14377.93,1
49535,2015-07-01,15000,15000,60 months,6.03,290.2,A,1 year,RENT,45711,credit_card,MI,31.63,833,37.43,16952.33,0
49536,2017-04-01,5000,5000,60 months,17.69,126.13,D,1 year,MORTGAGE,91059,major_purchase,TX,18.33,730,22.42,6551.59,0
49537,2015-05-01,25000,25000,36 months,5.78,758.06,A,< 1 year,MORTGAGE,47326,debt_consolidation,MI,21.11,610,57.74,32204.47,0
49538,2017-09-01,25000,25000,36 months,21.54,948.82,E,10+ years,RENT,62738,credit_card,FL,26.34,606,21.49,33950.09,0
49539,2016-10-01,5000,5000,36 months,7.81,156.24,A,1 year,RENT,40322,debt_consolidation,NY,34.31,792,33.44,6819.32,0
49540,2018-06-01,20000,20000,36 months,17.99,722.95,D,< 1 year,RENT,47769,debt_consolidation,OH,24.13,794,42.49,23466.25,0
